1, 0, true
1, 1, true
1, 2, false
1, 3, false
1, 4, false
1, 5, false
1, 6, true
1, 7, true
1, 8, true
1, 9, true
1, 10, true
1, 11, true
1, 12, false
1, 13, true
1, 14, true
1, 15, false
1, 16, true
1, 17, false
1, 18, false
1, 19, false
1, 20, false
1, 21, true
1, 22, true
1, 23, false
1, 24, true
1, 25, false
1, 26, false
1, 27, false
1, 28, true
1, 29, false
1, 30, true
1, 31, false
1, 32, false
1, 33, false
1, 34, false
1, 35, true
1, 36, true
1, 37, false
1, 38, false
1, 39, false
1, 40, true
1, 41, true
1, 42, false
1, 43, true
1, 44, false
1, 45, false
1, 46, true
1, 47, false
1, 48, false
1, 49, false
1, 50, false
1, 51, true
1, 52, true
1, 53, false
1, 54, false
1, 55, true
1, 56, false
1, 57, false
1, 58, false
1, 59, false
1, 60, true
1, 61, false
1, 62, false
1, 63, false
1, 64, false
1, 65, false
1, 66, false
1, 67, true
1, 68, true
1, 69, true
1, 70, true
1, 71, true
1, 72, true
1, 73, false
1, 74, true
1, 75, false
1, 76, true
1, 77, true
1, 78, true
1, 79, true
1, 80, true
1, 81, false
1, 82, true
1, 83, true
1, 84, false
1, 85, true
1, 86, true
1, 87, false
1, 88, false
1, 89, false
1, 90, false
1, 91, false
1, 92, true
1, 93, false
1, 94, false
1, 95, true
1, 96, true
1, 97, true
1, 98, false
1, 99, true
