5, 0, false
5, 1, false
5, 2, false
5, 3, false
5, 4, false
5, 5, true
5, 6, true
5, 7, false
5, 8, false
5, 9, true
5, 10, true
5, 11, true
5, 12, false
5, 13, false
5, 14, true
5, 15, false
5, 16, false
5, 17, false
5, 18, false
5, 19, false
5, 20, false
5, 21, false
5, 22, false
5, 23, false
5, 24, false
5, 25, true
5, 26, false
5, 27, true
5, 28, true
5, 29, false
5, 30, false
5, 31, false
5, 32, false
5, 33, false
5, 34, false
5, 35, false
5, 36, true
5, 37, false
5, 38, false
5, 39, false
5, 40, true
5, 41, false
5, 42, false
5, 43, true
5, 44, false
5, 45, false
5, 46, false
5, 47, false
5, 48, false
5, 49, false
5, 50, true
5, 51, false
5, 52, true
5, 53, false
5, 54, false
5, 55, true
5, 56, false
5, 57, false
5, 58, false
5, 59, true
5, 60, false
5, 61, false
5, 62, false
5, 63, false
5, 64, false
5, 65, false
5, 66, true
5, 67, false
5, 68, false
5, 69, false
5, 70, true
5, 71, true
5, 72, false
5, 73, true
5, 74, false
5, 75, false
5, 76, false
5, 77, true
5, 78, true
5, 79, false
5, 80, false
5, 81, false
5, 82, false
5, 83, false
5, 84, true
5, 85, true
5, 86, false
5, 87, false
5, 88, true
5, 89, false
5, 90, false
5, 91, true
5, 92, false
5, 93, false
5, 94, false
5, 95, false
5, 96, false
5, 97, false
5, 98, false
5, 99, false
