7, 0, false
7, 1, false
7, 2, true
7, 3, true
7, 4, false
7, 5, false
7, 6, false
7, 7, true
7, 8, true
7, 9, false
7, 10, false
7, 11, true
7, 12, true
7, 13, false
7, 14, false
7, 15, true
7, 16, false
7, 17, true
7, 18, false
7, 19, true
7, 20, true
7, 21, false
7, 22, false
7, 23, false
7, 24, true
7, 25, true
7, 26, false
7, 27, false
7, 28, false
7, 29, false
7, 30, false
7, 31, true
7, 32, true
7, 33, true
7, 34, true
7, 35, false
7, 36, true
7, 37, false
7, 38, true
7, 39, false
7, 40, false
7, 41, false
7, 42, false
7, 43, false
7, 44, true
7, 45, false
7, 46, true
7, 47, false
7, 48, false
7, 49, false
7, 50, false
7, 51, false
7, 52, false
7, 53, true
7, 54, true
7, 55, false
7, 56, false
7, 57, false
7, 58, false
7, 59, true
7, 60, false
7, 61, false
7, 62, true
7, 63, false
7, 64, false
7, 65, false
7, 66, true
7, 67, false
7, 68, false
7, 69, false
7, 70, false
7, 71, true
7, 72, true
7, 73, true
7, 74, false
7, 75, true
7, 76, true
7, 77, true
7, 78, true
7, 79, false
7, 80, true
7, 81, true
7, 82, false
7, 83, true
7, 84, true
7, 85, true
7, 86, false
7, 87, true
7, 88, true
7, 89, true
7, 90, false
7, 91, true
7, 92, false
7, 93, false
7, 94, false
7, 95, false
7, 96, true
7, 97, true
7, 98, false
7, 99, false
