9, 0, true
9, 1, false
9, 2, false
9, 3, false
9, 4, false
9, 5, false
9, 6, true
9, 7, false
9, 8, true
9, 9, false
9, 10, false
9, 11, false
9, 12, false
9, 13, true
9, 14, true
9, 15, false
9, 16, false
9, 17, false
9, 18, true
9, 19, false
9, 20, true
9, 21, true
9, 22, false
9, 23, false
9, 24, true
9, 25, true
9, 26, true
9, 27, false
9, 28, false
9, 29, true
9, 30, true
9, 31, false
9, 32, false
9, 33, false
9, 34, true
9, 35, true
9, 36, false
9, 37, true
9, 38, true
9, 39, true
9, 40, true
9, 41, false
9, 42, true
9, 43, true
9, 44, true
9, 45, true
9, 46, false
9, 47, false
9, 48, true
9, 49, true
9, 50, true
9, 51, true
9, 52, true
9, 53, false
9, 54, true
9, 55, false
9, 56, true
9, 57, true
9, 58, true
9, 59, true
9, 60, false
9, 61, false
9, 62, false
9, 63, true
9, 64, true
9, 65, false
9, 66, false
9, 67, true
9, 68, false
9, 69, false
9, 70, false
9, 71, false
9, 72, false
9, 73, false
9, 74, false
9, 75, true
9, 76, true
9, 77, true
9, 78, true
9, 79, true
9, 80, true
9, 81, true
9, 82, true
9, 83, true
9, 84, true
9, 85, false
9, 86, false
9, 87, true
9, 88, false
9, 89, true
9, 90, true
9, 91, true
9, 92, false
9, 93, true
9, 94, false
9, 95, true
9, 96, false
9, 97, false
9, 98, true
9, 99, true
